ID	DISCRIMINATOR	CODE	DISPLAY_CODE	NAME	IS_ACTIVE	CREATED_ON	CREATED_BY_ID	UPDATED_ON	UPDATED_BY_ID	VERSION	PID	P_UUID	ALH_ID
791	payment.transaction.type	pr_mlwk	PR_MLWK	ML week free tolls	0	2019-11-19 23:13:32.545	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
792	payment.transaction.type	pr_prwk	PR_PRWK	PR week free tolls	0	2019-11-19 23:13:32.545	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
793	payment.transaction.type	rental_check	RENTAL_CHECK	Payment Rental Check	1	2019-11-19 23:13:32.545	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
794	payment.transaction.type	rental_check_reversal	RENTAL_CHECK_REVERSAL	Payment Rental Check Reversal	1	2019-11-19 23:13:32.546	1	2023-06-21 20:38:10.454	1	0	SEED [V1.0]-[V2.0upd]-[V3.0upd]	0	1
795	payment.transaction.type	rental_collections_total	RENTAL_COLLECTIONS_TOTAL	Rental Collections Total	0	2019-11-19 23:13:32.546	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
796	payment.transaction.type	reverse_amex_chargeback	REVERSE_AMEX_CHARGEBACK	Reverse AMEX Chargeback	0	2019-11-19 23:13:32.546	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
797	payment.transaction.type	reverse_balance_transfer_out	REVERSE_BALANCE_TRANSFER_OUT	Reverse Balance Transfer Out	0	2019-11-19 23:13:32.546	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
798	payment.transaction.type	reverse_closure_fee	REVERSE_CLOSURE_FEE	Reverse Account Closure Fee	0	2019-11-19 23:13:32.546	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
799	payment.transaction.type	reverse_discover_chargeback	REVERSE_DISCOVER_CHARGEBACK	Reverse Discover Chargeback	0	2019-11-19 23:13:32.546	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
800	payment.transaction.type	reverse_manual_nsf_fee	REVERSE_MANUAL_NSF_FEE	Reverse Manual NSF Fee	0	2019-11-19 23:13:32.546	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
801	payment.transaction.type	reverse_mastercard_chargeback	REVERSE_MASTERCARD_CHARGEBACK	Reverse Mastercard Chargeback	0	2019-11-19 23:13:32.546	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
802	payment.transaction.type	reverse_negative_writeoff	REVERSE_NEGATIVE_WRITEOFF	Reverse Negative Balance Write Off	0	2019-11-19 23:13:32.548	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
803	payment.transaction.type	reverse_tag_deposit_adj	REVERSE_TAG_DEPOSIT_ADJ	Reverse Tag Deposit Adjustment	0	2019-11-19 23:13:32.548	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
804	payment.transaction.type	reverse_transfer_to_account	REVERSE_TRANSFER_TO_ACCOUNT	Reverse Transfer to Account	0	2019-11-19 23:13:32.548	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
805	payment.transaction.type	reverse_transponder_fee	REVERSE_TRANSPONDER_FEE	Revere Transponder Fee	0	2019-11-19 23:13:32.548	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
806	archive.payment.transaction.type	reverse_trnsponder_fee	REVERSE TRNSPONDER FEE	Revere Transponder Fee	0	2019-11-19 23:13:32.550	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
807	payment.transaction.type	reverse_visa_chargeback	REVERSE_VISA_CHARGEBACK	Reverse Visa Chargeback	0	2019-11-19 23:13:32.551	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
808	payment.transaction.type	sandag_check	SANDAG_CHECK	Payment SANDAG Check	0	2019-11-19 23:13:32.551	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
809	payment.transaction.type	sandag_check_reversal	SANDAG_CHECK_REVERSAL	Payment Sandag Check Reversal	0	2019-11-19 23:13:32.551	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
810	payment.transaction.type	sandag_collections_total	SANDAG_COLLECTIONS_TOTAL	SANDAG Collections Total	0	2019-11-19 23:13:32.551	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
811	payment.transaction.type	sts_fee	STS_FEE	STS Fee	0	2019-11-19 23:13:32.551	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
812	payment.transaction.type	sw30	SW30	"30 in Free tolls"	0	2019-11-19 23:13:32.551	1	2019-11-19 23:13:32.551	1	0	SEED [V1.0]	0	1
813	payment.transaction.type	tca_refund_check	TCA_REFUND_CHECK	TCA Refund Check	0	2019-11-19 23:13:32.551	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
814	payment.transaction.type	tca_reverse_refund_check	TCA_REVERSE_REFUND_CHECK	TCA Reverse Refund Check	0	2019-11-19 23:13:32.552	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
815	payment.transaction.type	toll_adjustment_manual	TOLL_ADJUSTMENT_MANUAL	Manual Toll Adjustment	0	2019-11-19 23:13:32.552	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
816	archive.payment.transaction.type	tranfer_to_account	TRANFER TO ACCOUNT	Transfer To Account	0	2019-11-19 23:13:32.552	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
817	payment.transaction.type	violation_fees_coll	VIOLATION_FEES_COLL	Violation Fees Coll	0	2019-11-19 23:13:32.552	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
818	payment.transaction.type	violation_revenue_to_book	VIOLATION_REVENUE_TO_BOOK	Violation Revenue To Book	0	2019-11-19 23:13:32.552	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
819	payment.transaction.type	visa	VISA	Payment Visa	1	2019-11-19 23:13:32.552	1	2019-11-19 23:13:32.552	1	0	SEED [V1.0]	0	1
820	payment.transaction.type	visa_chargeback	VISA_CHARGEBACK	Payment Visa Chargeback	1	2019-11-19 23:13:32.552	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
821	payment.transaction.type	visa_pos	VISA_POS	Payment Visa POS	0	2019-11-19 23:13:32.552	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
822	payment.transaction.type	visa_pos_refund	VISA_POS_REFUND	Payment Visa POS Refund	0	2019-11-19 23:13:32.553	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
823	payment.transaction.type	visa_pos_reversal	VISA_POS_REVERSAL	Payment Visa POS Reversal	0	2019-11-19 23:13:32.554	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
824	payment.transaction.type	visa_refund	VISA_REFUND	Payment Visa Refund	1	2019-11-19 23:13:32.554	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
825	payment.transaction.type	visa_refund_reject	VISA_REFUND_REJECT	Payment Visa Refund Reject	0	2019-11-19 23:13:32.554	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
826	payment.transaction.type	visa_reversal	VISA_REVERSAL	Payment Visa Reversal	1	2019-11-19 23:13:32.554	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
827	payment.transaction.type	visa_settle	VISA_SETTLE	Payment Visa Settle	1	2019-11-19 23:13:32.554	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
828	payment.transaction.type	vr	VR	Violation Revenue NIS	0	2019-11-19 23:13:32.554	1	2019-11-19 23:13:32.554	1	0	SEED [V1.0]	0	1
829	payment.transaction.type	web_check	WEB_CHECK	Web Check	0	2019-11-19 23:13:32.554	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
830	payment.transaction.type	web_check_reversal	WEB_CHECK_REVERSAL	Web Check Reversal	0	2019-11-19 23:13:32.554	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
831	payment.transaction.type	wire_transfer	WIRE_TRANSFER	Wire Transfer	1	2019-11-19 23:13:32.555	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
832	payment.transaction.type	wmd	WMD	Waste Management Discount	0	2019-11-19 23:13:32.555	1	2019-11-19 23:13:32.555	1	0	SEED [V1.0]	0	1
833	payment.transaction.type	wo	WO	WO	0	2019-11-19 23:13:32.555	1	2019-11-19 23:13:32.555	1	0	SEED [V1.0]	0	1
834	payment.transaction.type	write_off_balance	WRITE_OFF_BALANCE	Write Off Balance	1	2019-11-19 23:13:32.555	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
835	payment.transaction.type	write_off_balance_reversal	WRITE_OFF_BALANCE_REVERSAL	Write Off Balance Reversal	1	2019-11-19 23:13:32.555	1	2022-07-21 17:20:29.905	1	0	SEED [V1.0]-[V2.0upd]-[V3.0upd]	0	1
836	physical.inventory.status	found	FOUND	Found	1	2019-11-19 23:13:32.555	1	2019-11-19 23:13:32.555	1	0	SEED [V1.0]	0	1
837	physical.inventory.status	not_found	NOT_FOUND	Not Found	1	2019-11-19 23:13:32.555	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
838	physical.inventory.status	wrong_bin	WRONG_BIN	Wrong Bin	1	2019-11-19 23:13:32.555	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
839	physical.inventory.status	wrong_tag_status	WRONG_TAG_STATUS	Wrong Tag Status	1	2019-11-19 23:13:32.555	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
840	archive.pid.type	csr	CSR	Customer Service Representative	0	2019-11-19 23:13:32.556	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
841	archive.pid.type	mobile	MOBILE	Mobile Application	0	2019-11-19 23:13:32.556	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
842	archive.pid.type	system	SYSTEM	System	0	2019-11-19 23:13:32.557	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
843	archive.pid.type	web	WEB	Web Application	0	2019-11-19 23:13:32.557	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
844	archive.po.box.status	new	NEW	New	0	2019-11-19 23:13:32.557	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
845	archive.po.box.status	old	OLD	Old	0	2019-11-19 23:13:32.557	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
846	archive.po.status	approved	APPROVED	Approved	0	2019-11-19 23:13:32.557	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
847	archive.po.status	closed	CLOSED	Closed	0	2019-11-19 23:13:32.558	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
848	archive.po.status	pending	PENDING	Pending	0	2019-11-19 23:13:32.558	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
849	post.status	approved	APPROVED	Approved	1	2019-11-19 23:13:32.558	1	2019-11-19 23:13:32.558	1	0	SEED [V1.0]	0	1
850	post.status	denied	DENIED	Denied	1	2019-11-19 23:13:32.558	1	2019-11-19 23:13:32.558	1	0	SEED [V1.0]	0	1
851	archive.problem.plate.reason.type	tbd	TBD	TBD	0	2019-11-19 23:13:32.558	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
852	problem.plate.status	active	ACTIVE	Active	1	2019-11-19 23:13:32.558	1	2019-11-19 23:13:32.558	1	0	SEED [V1.0]	0	1
853	problem.plate.status	inactive	INACTIVE	Inactive	1	2019-11-19 23:13:32.558	1	2019-11-19 23:13:32.558	1	0	SEED [V1.0]	0	1
854	archive.process.account.subtype	agency.customer	CUSTOMER	Customer	0	2019-11-19 23:13:32.559	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
855	archive.process.account.subtype	agency.deposit	DEPOSIT	Deposit	0	2019-11-19 23:13:32.559	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
856	archive.process.account.subtype	agency.equipment	EQUIPMENT	Equipment	0	2019-11-19 23:13:32.559	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
857	archive.process.account.subtype	agency.interop_customer	INTEROP CUSTOMER	Interoperable Customer	0	2019-11-19 23:13:32.559	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
858	archive.process.account.subtype	agency.interop_road	INTEROP ROAD	Interoperable Road	0	2019-11-19 23:13:32.559	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
859	archive.process.account.subtype	agency.national_interop_customer	NATIONAL INTEROP CUSTOMER	National Interoperable Customer	0	2019-11-19 23:13:32.559	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
860	archive.process.account.subtype	agency.national_interop_road	NATIONAL INTEROP ROAD	National Interoperable Road	0	2019-11-19 23:13:32.559	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
861	archive.process.account.subtype	agency.refund	REFUND	Refund	0	2019-11-19 23:13:32.559	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
862	archive.process.account.subtype	agency.road	ROAD	Road	0	2019-11-19 23:13:32.560	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
863	archive.process.account.subtype	express.charge	CHARGE	Charge	0	2019-11-19 23:13:32.561	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
864	archive.process.account.subtype	express.fleet	FLEET	Fleet	0	2019-11-19 23:13:32.561	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
865	archive.process.account.subtype	express.invoice	INVOICE	Invoice	0	2019-11-19 23:13:32.561	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
866	archive.process.account.subtype	express.prepaid	PREPAID	Prepaid	0	2019-11-19 23:13:32.561	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
867	archive.process.account.subtype	express.rental	RENTAL	Rental	0	2019-11-19 23:13:32.561	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
868	archive.process.account.subtype	fastrak.commercial	COMMERCIAL	Commercial	0	2019-11-19 23:13:32.561	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
869	archive.process.account.subtype	fastrak.fleet	FLEET	Fleet	0	2019-11-19 23:13:32.561	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
870	archive.process.account.subtype	fastrak.individual	INDIVIDUAL	Individual	0	2019-11-19 23:13:32.561	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
871	archive.process.account.subtype	fastrak.non_revenue_local	NON REVENUE LOCAL	Non-Revenue Local	0	2019-11-19 23:13:32.562	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
872	archive.process.account.subtype	fastrak.non_revenue_universal	NON REVENUE UNIVERSAL	Non-Revenue Universal	0	2019-11-19 23:13:32.562	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
873	archive.process.account.subtype	fastrak.rental	RENTAL	Rental	0	2019-11-19 23:13:32.562	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
874	archive.process.account.subtype	na	N/A	Not Applicable	0	2019-11-19 23:13:32.562	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
875	archive.process.account.subtype	violation.individual	INDIVIDUAL	Individual	0	2019-11-19 23:13:32.562	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
876	archive.process.account.type	agency	AGENCY	Agency	0	2019-11-19 23:13:32.562	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
877	archive.process.account.type	express	EXPRESS	Express	0	2019-11-19 23:13:32.562	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
878	archive.process.account.type	fastrak	FASTRAK	FasTrak	0	2019-11-19 23:13:32.562	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
879	archive.process.account.type	na	N/A	Not Applicable	0	2019-11-19 23:13:32.563	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
880	archive.process.account.type	violation	VIOLATION	Violation	0	2019-11-19 23:13:32.563	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
881	process.customer.type	commercial	COMMERCIAL	Commercial	1	2019-11-19 23:13:32.563	1	2019-11-19 23:13:32.563	1	0	SEED [V1.0]	0	1
882	process.customer.type	fleet	FLEET	Fleet	1	2019-11-19 23:13:32.564	1	2019-11-19 23:13:32.564	1	0	SEED [V1.0]	0	1
883	process.customer.type	individual	INDIVIDUAL	Individual	1	2019-11-19 23:13:32.565	1	2019-11-19 23:13:32.565	1	0	SEED [V1.0]	0	1
884	process.customer.type	na	NA	Not Applicable	1	2019-11-19 23:13:32.566	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]-[V3.0upd]	0	1
885	process.customer.type	rental	RENTAL	Rental	1	2019-11-19 23:13:32.566	1	2019-11-19 23:13:32.566	1	0	SEED [V1.0]	0	1
886	archive.process.customer.type	rental_company	RENTAL COMPANY	Rental Company	0	2019-11-19 23:13:32.566	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
887	archive.process.customer.type	rental_personal	RENTAL PERSONAL	Rental Personal	0	2019-11-19 23:13:32.566	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
888	process.customer.type	violation	VIOLATION	Violation	1	2019-11-19 23:13:32.567	1	2019-11-19 23:13:32.567	1	0	SEED [V1.0]	0	1
889	process.duplicate.check.type	all	ALL	All	1	2019-11-19 23:13:32.567	1	2019-11-19 23:13:32.567	1	0	SEED [V1.0]	0	1
890	process.duplicate.check.type	na	NA	Not Applicable	1	2019-11-19 23:13:32.567	1	2019-11-19 23:13:32.567	1	0	SEED [V1.0]-[V3.0upd]	0	1
891	process.duplicate.check.type	plate_and_tag	PLATE_AND_TAG	Plate And Tag	1	2019-11-19 23:13:32.567	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
892	process.duplicate.check.type	plate_only	PLATE_ONLY	Plate Only	1	2019-11-19 23:13:32.568	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
893	process.interoperable.type	interoperable	INTEROPERABLE	Interoperable	1	2019-11-19 23:13:32.568	1	2019-11-19 23:13:32.568	1	0	SEED [V1.0]	0	1
894	process.interoperable.type	na	NA	Not Applicable	1	2019-11-19 23:13:32.568	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]-[V3.0upd]	0	1
895	archive.process.interoperable.type	national_interoperable	NATIONAL INTEROPERABLE	National Interoperable	0	2019-11-19 23:13:32.568	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
896	process.interoperable.type	non_interoperable	NON_INTEROPERABLE	Non-Interoperable	1	2019-11-19 23:13:32.568	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
897	archive.process.interop.toll.type	full_amount	FULL AMOUNT	Full Amount	0	2019-11-19 23:13:32.569	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
898	archive.process.interop.toll.type	na	N/A	Not Applicable	0	2019-11-19 23:13:32.569	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
899	archive.process.interop.toll.type	non_revenue	NON REVENUE	Non-Revenue	0	2019-11-19 23:13:32.569	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
900	process.option.type	allowed	ALLOWED	Allowed	1	2019-11-19 23:13:32.569	1	2019-11-19 23:13:32.569	1	0	SEED [V1.0]	0	1
901	process.option.type	na	NA	Not Applicable	1	2019-11-19 23:13:32.569	1	2019-11-19 23:13:32.569	1	0	SEED [V1.0]-[V3.0upd]	0	1
902	process.option.type	not_allowed	NOT_ALLOWED	Not Allowed	1	2019-11-19 23:13:32.571	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
903	process.option.type	required	REQUIRED	Required	1	2019-11-19 23:13:32.571	1	2019-11-19 23:13:32.571	1	0	SEED [V1.0]	0	1
904	archive.process.payment.schedule.type	invoice	INVOICE	Invoice	0	2019-11-19 23:13:32.571	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
905	process.payment.schedule.type	na	NA	Not Applicable	1	2019-11-19 23:13:32.571	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]-[V3.0upd]	0	1
906	archive.process.payment.schedule.type	pay_as_you_go	PAY AS YOU GO	Pay As You Go	0	2019-11-19 23:13:32.572	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
907	process.payment.schedule.type	postpaid	POSTPAID	Postpaid	1	2019-11-19 23:13:32.573	1	2019-11-19 23:13:32.573	1	0	SEED [V1.0]	0	1
908	process.payment.schedule.type	postpaid_charge	POSTPAID_CHARGE	Postpaid Charge	1	2019-11-19 23:13:32.573	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
909	process.payment.schedule.type	postpaid_invoice	POSTPAID_INVOICE	Postpaid Invoice	1	2019-11-19 23:13:32.573	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
910	process.payment.schedule.type	prepaid	PREPAID	Prepaid	1	2019-11-19 23:13:32.573	1	2019-11-19 23:13:32.573	1	0	SEED [V1.0]	0	1
911	process.revenue.type	na	NA	Not Applicable	1	2019-11-19 23:13:32.574	1	2019-11-19 23:13:32.574	1	0	SEED [V1.0]-[V3.0upd]	0	1
912	process.revenue.type	non_revenue	NON_REVENUE	NON_REVENUE	1	2019-11-19 23:13:32.574	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
913	process.revenue.type	regular	REGULAR	REGULAR	1	2019-11-19 23:13:32.574	1	2019-11-19 23:13:32.574	1	0	SEED [V1.0]	0	1
914	process.toll.type	discounted	DISCOUNTED	Discounted	1	2019-11-19 23:13:32.574	1	2019-11-19 23:13:32.574	1	0	SEED [V1.0]	0	1
915	process.toll.type	full_amount	FULL_AMOUNT	Full Amount	1	2019-11-19 23:13:32.575	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
916	process.toll.type	na	NA	Not Applicable	1	2019-11-19 23:13:32.575	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]-[V3.0upd]	0	1
917	process.toll.type	non_revenue	NON_REVENUE	Non-Revenue	1	2019-11-19 23:13:32.575	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
918	process.toll.type	ott	OTT	One Time Toll	1	2019-11-19 23:13:32.575	1	2019-11-19 23:13:32.575	1	0	SEED [V1.0]	0	1
919	archive.process.transponder.type	allowed	ALLOWED	Allowed	0	2019-11-19 23:13:32.575	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
920	archive.process.transponder.type	na	N/A	Not Applicable	0	2019-11-19 23:13:32.575	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
921	archive.process.transponder.type	not_allowed	NOT ALLOWED	Not Allowed	0	2019-11-19 23:13:32.576	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
922	archive.process.transponder.type	required	REQUIRED	Required	0	2019-11-19 23:13:32.577	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
923	archive.receivable.type	fee	FEE	Fee	0	2019-11-19 23:13:32.577	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
924	archive.reversal.reason.type	ach.ach_reversal.auth_revoked.nsf_fee	NSF FEE	ACH Auth Revoked	0	2019-11-19 23:13:32.577	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
925	archive.reversal.reason.type	ach.ach_reversal.beneficiary.nsf_fee	NSF FEE	ACH Beneficiary Deceased	0	2019-11-19 23:13:32.577	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
926	archive.reversal.reason.type	ach.ach_reversal.branch_sold.nsf_fee	NSF FEE	ACH Branch Sold	0	2019-11-19 23:13:32.577	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
927	archive.reversal.reason.type	ach.ach_reversal.closed.nsf_fee	NSF FEE	ACH Account Closed	0	2019-11-19 23:13:32.578	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
928	archive.reversal.reason.type	ach.ach_reversal.deceased.nsf_fee	NSF FEE	ACH Deceased	0	2019-11-19 23:13:32.578	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
929	archive.reversal.reason.type	ach.ach_reversal.frozen.nsf_fee	NSF FEE	ACH Account Frozen	0	2019-11-19 23:13:32.578	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
930	archive.reversal.reason.type	ach.ach_reversal.insufficient.nsf_fee	NSF FEE	ACH Insufficient Funds	0	2019-11-19 23:13:32.578	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
931	archive.reversal.reason.type	ach.ach_reversal.invalid.nsf_fee	NSF FEE	ACH Invalid Account	0	2019-11-19 23:13:32.578	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
932	archive.reversal.reason.type	ach.ach_reversal.missing_name	MISSING NAME	ACH Missing Name	0	2019-11-19 23:13:32.578	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
933	archive.reversal.reason.type	ach.ach_reversal.not_auth.nsf_fee	NSF FEE	ACH Not Authorized	0	2019-11-19 23:13:32.579	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
934	archive.reversal.reason.type	ach.ach_reversal.ofdi_return.nsf_fee	NSF FEE	ACH OFDI Return	0	2019-11-19 23:13:32.579	1	2021-07-23 10:34:30.599	1	0	SEED [V1.0]-[V2.0upd]	0	1
